index,data_type,data_name,count,label,probability
639,mapping_type_static,hasPhysicalAddress,3,-1,0.0
640,uint8,disableconstruction,1,-1,0.0
641,bool,pausedPublic,227,4298,0.0
642,bool,pausedOwnerAdmin,228,4297,0.0
643,bool,transferable,101,5941,0.0
644,address,engDevAddress,7,2376,0.0
645,bool,canSetTransferable,12,1646,0.0
646,address,engCommunityAddress,7,2375,0.0
647,mapping_type_static,funds,10,2755,0.0
648,bool,transfer_enabled,1,-1,0.0
649,bool,transferAllowed,54,5918,0.0
650,bool,mint,34,3933,0.0
651,mapping_type_static,RemainingLimit,1,-1,0.0
652,bool,tokenSaleClosed,15,5546,0.0
653,address,foundationAddress,15,2636,0.0
654,address,omniTeamAddress,1,-1,0.0
655,address,year1LockAddress,2,-1,0.0
656,address,year2LockAddress,2,-1,0.0
657,address,year3LockAddress,2,-1,0.0
658,address,year4LockAddress,2,-1,0.0
659,address,year5LockAddress,2,-1,0.0
660,mapping_type_static,bountyProgramMap,1,-1,0.0
661,uint256,bountyProgram,1,-1,0.0
662,address,techSupport,3,-1,0.0
663,address,crowdsaleContract,63,1994,0.0
664,mapping_type_static,teamBalanceMap,3,-1,0.0
665,uint256,teamBalance,7,5322,0.0
666,mapping_type_static,futureExpanstionMap,1,-1,0.0
667,address,newTechSupport,3,-1,0.0
668,uint256,CrowdsaleTokens,1,-1,0.0
669,uint256,futureExpanstion,1,-1,0.0
670,uint256,publicStartTime,16,4598,0.0
671,uint256,EGLSold,1,-1,0.0
672,mapping_type_static,tokenGrantsCount,39,5492,0.0
673,uint256,publicEndTime,14,4595,0.0
674,address,multisigAddress,43,4008,0.0
675,uint256,max_amount,45,3778,0.0
676,bool,bought_tokens,96,1518,0.0
677,uint256,individual_cap,38,3038,0.0
678,bool,whitelist_enabled,22,6241,0.0
679,mapping_type_static,balances_bonus,29,1399,0.0
680,uint256,contract_eth_value_bonus,29,1905,0.0
681,bool,bonus_received,20,1508,0.0
682,uint256,min_amount,36,3890,0.0
683,address,sale,138,4920,0.0
684,uint256,contract_eth_value,103,1904,0.0
685,uint256,percent_reduction,38,4360,0.0
686,bool,allow_refunds,30,1221,0.0
687,uint256,startBlock,277,5168,0.0
688,uint256,endBlock,353,2350,0.0
689,uint256,PricePerCafe,4,-1,0.0
690,uint256,payed,2,-1,0.0
691,uint256,delivered,4,-1,0.0
692,mapping_type_static,daoAccounts,6,2107,0.0
693,uint256,amountOfMeatInUnicorn,1,-1,0.0
694,uint256,reliabilityPercentage,1,-1,0.0
695,mapping_type_static,ratings,5,-1,0.0
696,uint256,WEI_PER_ETH,2,-1,0.0
697,uint256,ethToCents,2,-1,0.0
698,uint256,totalCents,2,-1,0.0
699,bool,sendFunds,2,-1,0.0
700,uint256,periodThree,1,-1,0.0
701,uint256,periodTwo,1,-1,0.0
702,mapping_type_static,Payout,2,-1,0.0
703,uint256,totalWei,23,5856,0.0
704,uint256,ppb,2,-1,0.0
705,mapping_type_static,Proxy,23,655,0.0
706,array_type_static,person,4,-1,0.0
707,mapping_type_static,ETHWalletToPFAWallet,1,-1,0.0
708,mapping_type_static,PFAWalletToETHWallet,2,-1,0.0
709,array_type_dynamic,Wallets,34,889,0.0
710,uint256,_totalClaimed,2,-1,0.0
711,uint256,airdropAmount,22,1162,0.0
712,mapping_type_static,_airdopped,12,923,0.0
713,uint256,wei_min,8,6220,0.0
714,user_define_contract,wesion,2,-1,0.0
715,user_define_contract,Wesion,15,891,0.0
716,uint256,withdrawable,76,6284,0.0
717,mapping_type_static,AuthorizationStatus,76,73,0.0
718,mapping_type_static,investor,7,3102,0.0
719,uint256,holdings,6,2925,0.0
720,uint256,WesionFreezed,2,-1,0.0
721,mapping_type_static,exceptions,2,-1,0.0
722,uint8,stopped,264,5229,0.0
723,uint256,endPostICO,3,-1,0.0
724,uint256,tokenPostIcoUsdCentPrice,3,-1,0.0
725,uint256,ETHUSD,16,305,0.0
726,uint256,startICO,30,5173,0.0
727,uint256,endICO,16,2355,0.0
728,uint256,bigBonusPercent,3,-1,0.0
729,uint256,bonusWeiAmount,3,-1,0.0
730,uint256,smallBonusPercent,3,-1,0.0
731,uint256,tokenIcoUsdCentPrice,3,-1,0.0
732,address,multisig,272,4007,0.0
733,address,addressOfERC20Token,3,-1,0.0
734,address,acceptableAddress,1,-1,0.0
735,mapping_type_dynamic,Bytes,77,119,0.0
736,mapping_type_dynamic,String,77,759,0.0
737,mapping_type_static,Int,67,418,0.0
738,mapping_type_static,Bytes32,43,120,0.0
739,mapping_type_static,uintStorage,2,-1,0.0
740,mapping_type_static,Add,1,-1,0.0
741,mapping_type_static,Bool,62,106,0.0
742,string,note,20,4078,0.0
743,uint256,totalTokens,82,5830,0.0
744,uint256,rateUSDcETH,2,-1,0.0
745,uint256,totalPhases,1,-1,0.0
746,mapping_type_static,bots,3,-1,0.0
747,address,bZxContractAddress,31,1362,0.0
748,bool,allTokensPaused,1,-1,0.0
749,string,pauseNotice,2,-1,0.0
750,array_type_static,users,6,6077,0.0
751,address,tenant,13,5351,0.0
752,address,callDestination,11,1626,0.0
753,array_type_dynamic,users,27,6077,0.0
754,uint256,MinDeposit,22,534,0.0
755,array_type_static,gamblerlist,3,-1,0.0
756,uint256,Bankroll,5,-1,0.0
757,uint256,Jackpot,15,445,0.0
758,uint256,FeeRate,2,-1,0.0
759,uint256,Total_Gamblers,3,-1,0.0
760,uint256,Gamblers_Until_Jackpot,3,-1,0.0
761,uint256,Total_Deposits,3,-1,0.0
762,uint256,Total_Payouts,3,-1,0.0
763,array_type_static,Owner,6,590,0.0
764,address,Bot,4,-1,0.0
765,array_type_dynamic,OperationsNumber,3,-1,0.0
766,uint256,tokenIssueDeadline,4,-1,0.0
767,uint256,tokensIssued,58,5611,0.0
768,uint256,tokensToIssue,4,-1,0.0
769,array_type_static,trustedProposals,2,-1,0.0
770,mapping_type_static,whiteList,92,6229,0.0
771,uint256,lowLimit,8,3608,0.0
772,uint256,upLimit,8,6023,0.0
773,uint64,seq,2,-1,0.0
774,address,presale,54,4478,0.0
775,bytes30,,18,-1,0.0
776,uint256,crowdSaleAllowance,24,1980,0.0
777,address,adminAddr,95,1094,0.0
778,bool,icoStart,21,2985,0.0
779,mapping_type_static,tokensTransferred,2,-1,0.0
780,address,crowdSaleAddr,24,1978,0.0
781,string,website,23,6194,0.0
782,bool,saleClosed,85,4926,0.0
783,uint256,minContribution,125,3836,0.0
784,bool,fundingCapReached,17,2739,0.0
785,uint256,fundingCap,18,2738,0.0
786,bool,fundingGoalReached,134,2745,0.0
787,uint256,fundingGoal,1063,2744,0.0
788,uint256,refundAmount,21,4729,0.0
789,uint8,icoState,26,2991,0.0
790,uint256,soldIdeaWeiPreIco,5,-1,0.0
791,uint256,soldIdeaWeiIco,6,5121,0.0
792,uint256,icoStartTimestamp,9,2989,0.0
793,uint256,soldIdeaWeiPostIco,6,5122,0.0
794,address,bank1,4,-1,0.0
795,uint256,bank1Val,5,-1,0.0
796,address,bank2,4,-1,0.0
797,uint256,bank2Val,5,-1,0.0
798,mapping_type_static,pieBalanceOf,4,-1,0.0
799,uint256,nextRoundReserve,4,-1,0.0
800,array_type_dynamic,pieAccounts,4,-1,0.0
801,uint256,earnedEthWei,8,2327,0.0
802,uint256,soldIdeaWei,6,5120,0.0
803,uint256,bankValReserve,5,-1,0.0
804,address,projectAgent,2,-1,0.0
805,array_type_dynamic,accounts,51,1038,0.0
806,array_type_dynamic,projects,3,-1,0.0
807,mapping_type_static,deposited,363,2185,0.0
808,uint256,preCrowdsaleStartTime,2,-1,0.0
809,uint256,tokensSent,24,5633,0.0
810,uint256,preCrowdsaleEndTime,2,-1,0.0
811,address,preCrowdsaleOwner,2,-1,0.0
812,address,mainAddress,14,3637,0.0
813,address,storageAddress,9,5230,0.0
814,mapping_type_static,players,27,4412,0.0
815,uint256,playCount,8,4401,0.0
816,uint256,playCount1,1,-1,0.0
817,uint256,coinsFlipped,2,-1,0.0
818,uint256,lost,2,-1,0.0
819,uint256,won,2,-1,0.0
820,uint256,totalBalance,66,5665,0.0
821,uint256,active,25,1048,0.0
822,array_type_static,contestant,16,1882,0.0
823,uint256,CurrentTime,4,-1,0.0
824,uint256,PT,2,-1,0.0
825,uint256,Current_balance,14,208,0.0
826,uint256,payoutIndex,4,-1,0.0
827,uint256,payoutTotal,3,-1,0.0
828,address,engineer,1,-1,0.0
829,address,manager,492,3660,0.0
830,uint256,updatedTime,2,-1,0.0
831,uint256,niceGuy,1,-1,0.0
832,uint256,investor,11,3102,0.0
833,array_type_static,persons,24,4382,0.0
834,address,cNiceGuy,2,-1,0.0
835,uint256,cNiceGuyIdx,2,-1,0.0
836,address,currentNiceGuy,11,2050,0.0
837,uint256,currentNiceGuyIdx,3,-1,0.0
838,array_type_dynamic,currentNiceGuyIdx,5,-1,0.0
839,address,beta,4,-1,0.0
840,array_type_dynamic,payoutIdx,4,-1,0.0
841,uint256,fees,22,2588,0.0
842,array_type_static,investors,12,3106,0.0
843,uint256,totaldividends,5,-1,0.0
844,uint256,totaldeposited,9,5882,0.0
845,uint256,total_investors,9,5870,0.0
846,uint256,totalpaidout,9,5886,0.0
847,user_define_contract,registrarAddress,3,-1,0.0
848,mapping_type_static,oracles,18,4186,0.0
849,uint256,requiredGas,5,-1,0.0
850,uint256,secondsBetweenReadings,5,-1,0.0
851,mapping_type_static,freeReadings,5,-1,0.0
852,address,greyToken,5,-1,0.0
853,address,greenToken,5,-1,0.0
854,uint8,pricegreengrey,3,-1,0.0
855,mapping_type_static,priceOf,28,4519,0.0
856,mapping_type_static,ownerOf,438,4239,0.0
857,mapping_type_static,classOf,2,-1,0.0
858,mapping_type_static,startingPriceOf,4,-1,0.0
859,array_type_dynamic,allItemsForSale,2,-1,0.0
860,uint8,mintingFinished,390,3966,0.0
861,address,destroyer,17,2203,0.0
862,uint256,totalPayments,75,5772,0.0
863,uint256,providerFeePerEth,3,-1,0.0
864,user_define_contract,oasis,36,4130,0.0
865,user_define_contract,weth,43,6223,0.0
866,address,dai,34,2096,0.0
867,user_define_contract,maker,9,3651,0.0
868,uint8,crowdSaleIsRunning,1,-1,0.0
869,uint256,suspendedUntil,2,-1,0.0
870,address,san,7,4971,0.0
871,mapping_type_static,stateCode,7,5200,0.0
872,uint0,,33,-1,0.0
873,array_type_dynamic,XRateProviderLength,7,901,0.0
874,uint256,subscriptionCounter,7,5243,0.0
875,mapping_type_static,providerRegistry,7,4584,0.0
876,address,zenOSCrowdsale,2,-1,0.0
877,uint256,earlyPurchaseClosedAt,15,2326,0.0
878,array_type_dynamic,numberOfEarlyPurchases,15,4116,0.0
879,uint8,isEnded,6,3164,0.0
880,uint256,presaleStartBlock,7,4495,0.0
881,uint256,presaleEndBlock,6,4483,0.0
882,address,massEthFund,4,-1,0.0
883,bool,isICOClosed,13,3187,0.0
884,bool,isICOOpened,10,3188,0.0
885,array_type_dynamic,premiumPacks,4,-1,0.0
886,uint8,preSoldSharesDistributed,1,-1,0.0
887,uint256,Supply,14,764,0.0
888,mapping_type_static,BalancePremiumsPaid,5,-1,0.0
889,uint256,CurrentPriceAttoTokensPerWei,4,-1,0.0
890,address,ico_address,5,-1,0.0
891,uint256,ico_starting_supply,7,3002,0.0
892,uint256,altDeposits,49,1241,0.0
893,user_define_contract,exchangeRate,41,2498,0.0
894,address,multisigVault,65,4011,0.0
895,uint8,tradingStarted,55,5908,0.0
896,uint256,value,624,6092,0.0
897,uint256,investorIndex,5,-1,0.0
898,uint256,currentNiceGuyIndex,3,-1,0.0
899,uint32,numberOfSales,7,4123,0.0
900,uint256,payoutOrder,2,-1,0.0
901,uint256,payoutCursor_Id_,1,-1,0.0
902,uint256,payoutCursor_Id,1,-1,0.0
903,array_type_static,tickets,2,-1,0.0
904,address,deployer,113,2169,0.0
905,address,dividendAddr,2,-1,0.0
906,uint256,regeneration,2,-1,0.0
907,address,profitAddr,4,-1,0.0
908,array_type_static,contributors,5,-1,0.0
909,uint256,unprocessedProfits,1,-1,0.0
910,uint256,totalProfit,13,5781,0.0
911,uint256,totalSUM,5,-1,0.0
912,uint256,totalContributions,23,5693,0.0
913,uint256,totalContributors,10,5694,0.0
914,address,targetAddr,8,5303,0.0
915,uint256,weiPerToken,22,6210,0.0
916,uint256,decimalPlaces,1,-1,0.0
917,address,token,769,5435,0.0
918,address,lastPlayer,28,3416,0.0
919,uint256,lotteryFeeVal,11,3601,0.0
920,address,rightLottery,11,4879,0.0
921,address,leftLottery,11,3457,0.0
922,uint256,houseFeeVal,11,2941,0.0
923,uint256,lastBlock,42,3382,0.0
924,uint256,blocks,19,1483,0.0
925,array_type_dynamic,totalWinners,6,5863,0.0
926,uint256,startedAt,19,5190,0.0
927,uint256,jackpot,58,3329,0.0
928,uint256,totalWinnings,13,5864,0.0
929,uint256,lotteryFee,11,3600,0.0
930,uint256,houseFee,13,2940,0.0
931,uint256,refFeeVal,11,4714,0.0
932,mapping_type_dynamic,NumOfSalesWithSameId,1,-1,0.0
933,uint256,Total_Players,2,-1,0.0
934,array_type_static,depositors,6,2187,0.0
935,uint256,Balance,37,88,0.0
936,uint256,Total_Deposited,3,-1,0.0
937,uint256,Total_Paid_Out,3,-1,0.0
938,address,targetAddress,7,5304,0.0
939,uint256,calculatedTo,1,-1,0.0
940,array_type_dynamic,sqrt,1,-1,0.0
941,mapping_type_static,NumberOfPayments,4,-1,0.0
942,mapping_type_static,clients,3,-1,0.0
943,mapping_type_static,claimFor,5,-1,0.0
944,uint256,presale_start_block,3,-1,0.0
945,uint256,presale_end_block,3,-1,0.0
946,uint256,transfered_total,3,-1,0.0
947,uint256,refund_window_end_block,3,-1,0.0
948,address,project_wallet,3,-1,0.0
949,mapping_type_static,isModule,1,-1,0.0
950,bool,IsClosed,1,-1,0.0
951,uint256,CafePayed,2,-1,0.0
952,uint256,CafeDelivered,2,-1,0.0
953,address,DeviceAddr,2,-1,0.0
954,address,DeviceOwner,2,-1,0.0
955,uint128,zzz,6,6321,0.0
956,mapping_type_static,rates,36,4676,0.0
957,uint8,payOwnerOnly,2,-1,0.0
958,uint256,accumulatedInput,5,-1,0.0
959,uint256,hashPass,9,2881,0.0
960,uint56,RATE,3,-1,0.0
961,uint256,buyabletoken,4,-1,0.0
962,bool,TRANSFERABLE,2,-1,0.0
963,address,escrow,90,2398,0.0
964,address,namiMultiSigWallet,13,4025,0.0
965,uint8,currentPhase,37,2057,0.0
966,address,crowdsaleManager,27,2005,0.0
967,address,binaryAddress,2,-1,0.0
968,uint256,binary,2,-1,0.0
969,user_define_contract,namiPresale,2,-1,0.0
970,uint256,NumberOfDeposits,8,573,0.0
971,uint256,deadline,1358,2131,0.0
972,array_type_dynamic,NumInvestors,4,-1,0.0
973,user_define_contract,ico,39,2947,0.0
974,uint16,status,5,-1,0.0
975,uint16,availableCount,6,1346,0.0
976,uint256,feePromille,10,2572,0.0
977,uint256,rewardPromille,9,4871,0.0
978,uint256,freezePeriod,18,2675,0.0
979,uint256,totalEscrows,3,-1,0.0
980,uint256,feeFunds,10,2560,0.0
981,uint16,pendingCount,6,4339,0.0
982,address,arbiter,25,1294,0.0
983,uint256,contentCount,24,1880,0.0
984,mapping_type_static,buyers,28,1599,0.0
985,uint256,logsCount,1,-1,0.0
986,uint256,WatchNumberOfPlayerInCurrentRound,1,-1,0.0
987,uint256,WatchLastTime,1,-1,0.0
988,uint256,WatchCollectedFeesInSzabo,1,-1,0.0
989,uint256,WatchAppliedFeePercentage,1,-1,0.0
990,uint256,TotalRecords,2,-1,0.0
991,uint256,Total_Investors,1,-1,0.0
992,address,dao,37,2106,0.0
993,mapping_type_static,isSeller,5,-1,0.0
994,address,badgeLedger,4,-1,0.0
995,address,ActiveDigger,2,-1,0.0
996,address,challengeOwner,7,1712,0.0
997,mapping_type_static,sellOrders,9,5014,0.0
998,mapping_type_static,collectedFees,1,-1,0.0
999,uint256,amountOfHolders,1,-1,0.0
1000,mapping_type_static,shareHolderByNumber,1,-1,0.0
1001,mapping_type_static,tokenNoByAddress,1,-1,0.0
1002,mapping_type_static,claimableFeesOf,1,-1,0.0
1003,mapping_type_static,tokensAddress,1,-1,0.0
1004,mapping_type_static,shareHolderByAddress,1,-1,0.0
1005,uint256,totalBuyOrders,1,-1,0.0
1006,mapping_type_static,totalBuyOrdersOf,1,-1,0.0
1007,mapping_type_static,BuyOrdersOf,1,-1,0.0
1008,uint256,totalSellOrders,1,-1,0.0
1009,mapping_type_static,totalSellOrdersOf,1,-1,0.0
1010,mapping_type_static,SellOrdersOf,1,-1,0.0
1011,uint8,maintenance_mode,1,-1,0.0
1012,uint8,_auth_mode,29,930,0.0
1013,user_define_contract,_authority,29,931,0.0
1014,mapping_type_static,isMember,45,3221,0.0
1015,uint256,numRef,6,4099,0.0
1016,array_type_static,invoicedIndex,2,-1,0.0
1017,address,trustAddress,4,-1,0.0
1018,address,oversightAddress,6,4212,0.0
1019,array_type_static,isLocked,5,-1,0.0
1020,mapping_type_static,accountActive,4,-1,0.0
1021,user_define_contract,trustAddress,4,-1,0.0
1022,uint256,treasuryBalance,4,-1,0.0
1023,uint8,allowTransactions,7,1216,0.0
1024,address,hotWalletAddress,4,-1,0.0
1025,address,assetAddress,2,-1,0.0
1026,mapping_type_static,allowanceActive,4,-1,0.0
1027,address,membershipAddress,2,-1,0.0
1028,array_type_dynamic,extractAccountLength,2,-1,0.0
1029,mapping_type_static,allowanceIndex,4,-1,0.0
1030,uint256,standard,5,-1,0.0
1031,mapping_type_static,currencyActive,2,-1,0.0
1032,mapping_type_static,oversightAddressActive,2,-1,0.0
1033,mapping_type_static,approved,87,1278,0.0
1034,mapping_type_static,oversightAddresses,2,-1,0.0
1035,array_type_dynamic,extractApprovedIndexLength,1,-1,0.0
1036,uint256,timeWindow,2,-1,0.0
1037,mapping_type_static,expiry,2,-1,0.0
1038,array_type_dynamic,oversightAddressesIndex,2,-1,0.0
1039,array_type_static,exportFeeIndex,2,-1,0.0
1040,uint256,extractAccountLength,2,-1,0.0
1041,mapping_type_static,exportFee,8,2525,0.0
1042,uint256,extractExportFeeChargeLength,2,-1,0.0
1043,mapping_type_static,importFee,2,-1,0.0
1044,uint256,extractImportFeeChargeLength,2,-1,0.0
1045,uint256,expiry,11,2522,0.0
1046,address,singularDTVCrowdfunding,2,-1,0.0
1047,mapping_type_static,revenueAtTimeOfWithdraw,2,-1,0.0
1048,uint256,totalRevenue,4,-1,0.0
1049,mapping_type_static,masterKeys,8,3689,0.0
1050,mapping_type_static,functionCalling,3,-1,0.0
1051,mapping_type_static,functionCalls,3,-1,0.0
1052,mapping_type_static,trustedClients,2,-1,0.0
1053,mapping_type_static,masterKeyActive,8,3688,0.0
1054,array_type_dynamic,extractMasterKeyIndexLength,7,2531,0.0
1055,mapping_type_static,nameRegistry,3,-1,0.0
1056,address,bkaddress,28,1470,0.0
1057,uint256,allowTransferToken,31,1218,0.0
1058,uint256,remaining,57,4794,0.0
1059,uint256,icoStatus,34,2992,0.0
1060,address,benAddress,35,1448,0.0
1061,uint256,icoTokenPrice,20,2995,0.0
1062,uint256,ethRate,46,2428,0.0
1063,uint256,maxEth,19,3719,0.0
1064,bool,buyTradeConfir,8,1592,0.0
1065,uint256,saleQuantity,16,4950,0.0
1066,uint256,minEth,32,3845,0.0
1067,uint256,ethQuantity,19,2426,0.0
1068,mapping_type_static,lockInfo,11,3524,0.0
1069,bool,sellTradeConfir,8,5021,0.0
1070,uint8,transfersEnabled,156,5948,0.0
1071,uint256,lastBlockRewarded,7,3384,0.0
1072,uint256,DevMiningRewardPerETHBlock,2,-1,0.0
1073,address,signer1,2,-1,0.0
1074,address,signer2,2,-1,0.0
1075,uint256,i,26,2945,0.0
1076,uint256,STARTDATE,22,707,0.0
1077,uint256,ENDDATE,22,290,0.0
1078,uint256,totalEthers,38,5728,0.0
1079,uint256,CAP,36,124,0.0
1080,uint256,BUYPRICE,9,86,0.0
1081,user_define_contract,formula,72,2631,0.0
1082,array_type_dynamic,reserveTokens,16,4830,0.0
1083,mapping_type_static,senderToProxy,4,-1,0.0
1084,uint256,numPlayers,10,4097,0.0
1085,array_type_static,host,4,-1,0.0
1086,uint256,nextDraw,4,-1,0.0
1087,uint16,contentCount,4,-1,0.0
1088,uint256,expiryDate,10,2523,0.0
1089,uint256,BILLION,7,81,0.0
1090,uint256,price_token,10,4533,0.0
1091,address,tokenObj,7,5518,0.0
1092,mapping_type_dynamic,Owner,17,590,0.0
1093,uint256,numRecords,27,4098,0.0
1094,uint256,fundBalance,6,2721,0.0
1095,uint256,valuePerShare,5,-1,0.0
1096,uint256,baseValue,6,1432,0.0
1097,mapping_type_static,userSecurity,3,-1,0.0
1098,mapping_type_static,loginState,3,-1,0.0
1099,user_define_contract,backendContract,4,-1,0.0
1100,uint256,startingBlock,1,-1,0.0
1101,uint256,totalContribution,200,5692,0.0
1102,uint256,lastPressed,1,-1,0.0
1103,array_type_static,tokenSalesAll,2,-1,0.0
1104,mapping_type_dynamic,tokenSalesByOwner,2,-1,0.0
1105,mapping_type_dynamic,tokenSalesByAsset,2,-1,0.0
1106,address,currentLeader,7,2048,0.0
1107,uint256,LeaderHash,5,-1,0.0
1108,uint256,Difficulty,7,283,0.0
1109,uint256,FallenLeaders,7,339,0.0
1110,uint256,TargetHash,2,-1,0.0
1111,mapping_type_static,Wins,4,-1,0.0
1112,address,top,8,5645,0.0
1113,uint256,ParticipantCount,4,-1,0.0
1114,array_type_static,recovered,2,-1,0.0
1115,uint256,txGasPriceLimit,5,-1,0.0
1116,uint256,absMinFee,4,-1,0.0
1117,uint256,calculateFee,26,1619,0.0
1118,mapping_type_static,recoveredIndex,6,4701,0.0
1119,uint256,refundGas,8,4734,0.0
1120,uint256,transferCallGas,8,5922,0.0
1121,address,feeAddr,9,2552,0.0
1122,address,recovery,2,-1,0.0
1123,uint256,withdrawAmount,4,-1,0.0
1124,uint256,withdrawTime,8,6280,0.0
1125,uint256,withdrawDelay,7,6274,0.0
1126,address,creatorAddress,57,1966,0.0
1127,uint256,currentLiquidInDeal,1,-1,0.0
1128,address,importerBanker,1,-1,0.0
1129,bool,tradeDealConfirmed,1,-1,0.0
1130,uint256,discountedDealAmount,1,-1,0.0
1131,address,importer,1,-1,0.0
1132,bool,exporterAcceptedIBankDraft,1,-1,0.0
1133,uint256,dealAmount,1,-1,0.0
1134,uint256,minimumDealAmount,1,-1,0.0
1135,address,exporter,1,-1,0.0
1136,bool,bankersAcceptanceOfDeal,1,-1,0.0
1137,bool,exporterReceivedPayment,1,-1,0.0
1138,uint256,BASalesPrice,1,-1,0.0
1139,bool,tradeDealRequested,1,-1,0.0
1140,bool,importersBanksLetterOfCredit,1,-1,0.0
1141,bool,productsShipped,1,-1,0.0
1142,uint256,discountDivisor,1,-1,0.0
1143,uint256,amountOfItem,1,-1,0.0
1144,address,BAInvestor,1,-1,0.0
1145,uint256,gasPrice,34,2790,0.0
1146,bool,productsExported,1,-1,0.0
1147,address,exporterBanker,1,-1,0.0
1148,mapping_type_static,isTokenOwner,2,-1,0.0
1149,mapping_type_static,minters,143,3961,0.0
1150,mapping_type_static,inWhitelist,6,3018,0.0
1151,uint8,allowWhitelistRegistration,4,-1,0.0
1152,mapping_type_static,refCount,6,4713,0.0
1153,user_define_contract,TOKEN,10,771,0.0
1154,user_define_contract,TOKEN_PUBLIC_SALE,4,-1,0.0
1155,uint256,protectedSupply,1,-1,0.0
1156,address,newFoundationCandidate,1,-1,0.0
1157,bytes32,foundationHashed,1,-1,0.0
1158,address,newOwnerCandidate,83,4040,0.0
1159,bytes32,ownerHashed,1,-1,0.0
1160,uint32,conversionFee,20,1936,0.0
1161,user_define_contract,extensions,19,2528,0.0
1162,array_type_dynamic,connectorTokens,13,1869,0.0
1163,uint256,mintMode,2,-1,0.0
1164,user_define_contract,icoSmartcontract,3,-1,0.0
1165,user_define_contract,tokenSmartcontract,2,-1,0.0
1166,mapping_type_static,nextSellTime,1,-1,0.0
1167,uint256,amountAvailable,4,-1,0.0
1168,uint256,numTokensSold,1,-1,0.0
1169,uint256,numTokensLeft,1,-1,0.0
1170,bool,transferPaused,4,-1,0.0
1171,mapping_type_static,lockedAmount,35,3558,0.0
1172,address,globalOperator,1,-1,0.0
1173,address,crowdsale,445,1988,0.0
1174,uint256,currentFunds,1,-1,0.0
